origin,destination,departure_date,trip_type,return_origin,return_destination,return_date,depart_time,arrive_time,flight_numbers,carriers,cabin,stops,source_type,source_name,points,cash_price_usd,taxes_usd,effective_usd,bookable,remaining_seats,confidence,evidence_path,stop_penalty_usd,duration_penalty_usd,time_penalty_usd,next_day_penalty_usd,seat_credit_usd,score,flags,duration_minutes,duration_display,raw_price,raw_text,status,status_message,created_at
SFO,DTW,2026-11-13,round-trip,DTW,SFO,2026-11-29,07:00,19:14,DL802,DL,first,,web_award,delta,199800,,12.0,2409.6,True,,medium,/Users/dengcy/Library/Mobile Documents/com~apple~CloudDocs/Agent/Flight_search/award_web/data/raw/delta/browser_delta_sfo_dtw_2026-11-13_dtw_sfo_2026-11-29_economy_round_trip/browser_delta_sfo_dtw_2026-11-13_dtw_sfo_2026-11-29_economy_round_trip.png,0.0,46.17,0.0,0.0,0.0,2455.77,"delta_web_observation, fare_brand:delta_first, missing_stops",554,9h 14m,"199,800 miles + $12","DL802
Round Trip
5 left at this price
Delta First Classic
From
Actual Fare
199,800
miles
+
$
12
Round Trip
5 left at this price
Not Offered
Free Wi-Fi for SkyMiles Members
DL2789",observed,"Skip to Main Content
SFO - DTW
Round Trip
Nov 13 - 29
1 Passenger
Modify
Sign Up
Log in
3
Outbound
SFO
DTW
Fri, Nov 13, 2026
Show Price In, changes will reload the page
Show Price In
$USD
Miles
Miles + Cash
Sort & Filter
Extra: Maximum Flex",2026-06-12T06:37:47.371Z
SFO,DTW,2026-11-13,round-trip,DTW,SFO,2026-11-29,00:40,11:39,DL1433,DL,economy,,web_award,delta,95900,,12.0,1162.8,True,,medium,/Users/dengcy/Library/Mobile Documents/com~apple~CloudDocs/Agent/Flight_search/award_web/data/raw/delta/browser_delta_sfo_dtw_2026-11-13_dtw_sfo_2026-11-29_economy_round_trip/browser_delta_sfo_dtw_2026-11-13_dtw_sfo_2026-11-29_economy_round_trip.png,0.0,39.92,100.0,0.0,0.0,1302.72,"delta_web_observation, fare_brand:delta_main, missing_stops, very early departure",479,7h 59m,"95,900 miles + $12","DL1433
Details
Seats
Delta Main Classic
From
Actual Fare
95,900
miles
+
$
12
Round Trip
Delta Comfort Classic
From
Actual Fare
112,200",observed,"Skip to Main Content
SFO - DTW
Round Trip
Nov 13 - 29
1 Passenger
Modify
Sign Up
Log in
3
Outbound
SFO
DTW
Fri, Nov 13, 2026
Show Price In, changes will reload the page
Show Price In
$USD
Miles
Miles + Cash
Sort & Filter
Extra: Maximum Flex",2026-06-12T06:37:47.371Z
SFO,DTW,2026-11-13,round-trip,DTW,SFO,2026-11-29,00:40,11:39,DL1433,DL,economy,,web_award,delta,112200,,12.0,1358.4,True,,medium,/Users/dengcy/Library/Mobile Documents/com~apple~CloudDocs/Agent/Flight_search/award_web/data/raw/delta/browser_delta_sfo_dtw_2026-11-13_dtw_sfo_2026-11-29_economy_round_trip/browser_delta_sfo_dtw_2026-11-13_dtw_sfo_2026-11-29_economy_round_trip.png,0.0,39.92,100.0,0.0,0.0,1498.32,"delta_web_observation, fare_brand:delta_comfort, missing_stops, very early departure",479,7h 59m,"112,200 miles + $12","DL1433
12
Round Trip
Delta Comfort Classic
From
Actual Fare
112,200
miles
+
$
12
Round Trip
5 left at this price
Delta First Classic
From
Actual Fare",observed,"Skip to Main Content
SFO - DTW
Round Trip
Nov 13 - 29
1 Passenger
Modify
Sign Up
Log in
3
Outbound
SFO
DTW
Fri, Nov 13, 2026
Show Price In, changes will reload the page
Show Price In
$USD
Miles
Miles + Cash
Sort & Filter
Extra: Maximum Flex",2026-06-12T06:37:47.371Z
SFO,DTW,2026-11-13,round-trip,DTW,SFO,2026-11-29,00:40,11:39,DL1433,DL,first,,web_award,delta,157200,,12.0,1898.4,True,,medium,/Users/dengcy/Library/Mobile Documents/com~apple~CloudDocs/Agent/Flight_search/award_web/data/raw/delta/browser_delta_sfo_dtw_2026-11-13_dtw_sfo_2026-11-29_economy_round_trip/browser_delta_sfo_dtw_2026-11-13_dtw_sfo_2026-11-29_economy_round_trip.png,0.0,39.92,100.0,0.0,0.0,2038.32,"delta_web_observation, fare_brand:delta_first, missing_stops, very early departure",479,7h 59m,"157,200 miles + $12","DL1433
Round Trip
5 left at this price
Delta First Classic
From
Actual Fare
157,200
miles
+
$
12
Round Trip
2 left at this price
Not Offered
Free Wi-Fi for SkyMiles Members
DL1559",observed,"Skip to Main Content
SFO - DTW
Round Trip
Nov 13 - 29
1 Passenger
Modify
Sign Up
Log in
3
Outbound
SFO
DTW
Fri, Nov 13, 2026
Show Price In, changes will reload the page
Show Price In
$USD
Miles
Miles + Cash
Sort & Filter
Extra: Maximum Flex",2026-06-12T06:37:47.371Z
SFO,DTW,2026-11-13,round-trip,DTW,SFO,2026-11-29,18:50,06:00,DL407,DL,economy,,web_award,delta,95900,,12.0,1162.8,True,,medium,/Users/dengcy/Library/Mobile Documents/com~apple~CloudDocs/Agent/Flight_search/award_web/data/raw/delta/browser_delta_sfo_dtw_2026-11-13_dtw_sfo_2026-11-29_economy_round_trip/browser_delta_sfo_dtw_2026-11-13_dtw_sfo_2026-11-29_economy_round_trip.png,0.0,40.83,0.0,0.0,0.0,1203.63,"delta_web_observation, fare_brand:delta_main, missing_stops",490,8h 10m,"95,900 miles + $12","DL407
Details
Seats
Delta Main Classic
From
Actual Fare
95,900
miles
+
$
12
Round Trip
Delta Comfort Classic
From
Actual Fare
116,900",observed,"Skip to Main Content
SFO - DTW
Round Trip
Nov 13 - 29
1 Passenger
Modify
Sign Up
Log in
3
Outbound
SFO
DTW
Fri, Nov 13, 2026
Show Price In, changes will reload the page
Show Price In
$USD
Miles
Miles + Cash
Sort & Filter
Extra: Maximum Flex",2026-06-12T06:37:47.371Z
SFO,DTW,2026-11-13,round-trip,DTW,SFO,2026-11-29,18:50,06:00,DL407,DL,economy,,web_award,delta,116900,,12.0,1414.8,True,,medium,/Users/dengcy/Library/Mobile Documents/com~apple~CloudDocs/Agent/Flight_search/award_web/data/raw/delta/browser_delta_sfo_dtw_2026-11-13_dtw_sfo_2026-11-29_economy_round_trip/browser_delta_sfo_dtw_2026-11-13_dtw_sfo_2026-11-29_economy_round_trip.png,0.0,40.83,0.0,0.0,0.0,1455.63,"delta_web_observation, fare_brand:delta_comfort, missing_stops",490,8h 10m,"116,900 miles + $12","DL407
12
Round Trip
Delta Comfort Classic
From
Actual Fare
116,900
miles
+
$
12
Round Trip
5 left at this price
Delta First Classic
From
Actual Fare",observed,"Skip to Main Content
SFO - DTW
Round Trip
Nov 13 - 29
1 Passenger
Modify
Sign Up
Log in
3
Outbound
SFO
DTW
Fri, Nov 13, 2026
Show Price In, changes will reload the page
Show Price In
$USD
Miles
Miles + Cash
Sort & Filter
Extra: Maximum Flex",2026-06-12T06:37:47.371Z
SFO,DTW,2026-11-13,round-trip,DTW,SFO,2026-11-29,18:50,06:00,DL407,DL,first,,web_award,delta,199800,,12.0,2409.6,True,,medium,/Users/dengcy/Library/Mobile Documents/com~apple~CloudDocs/Agent/Flight_search/award_web/data/raw/delta/browser_delta_sfo_dtw_2026-11-13_dtw_sfo_2026-11-29_economy_round_trip/browser_delta_sfo_dtw_2026-11-13_dtw_sfo_2026-11-29_economy_round_trip.png,0.0,40.83,0.0,0.0,0.0,2450.43,"delta_web_observation, fare_brand:delta_first, missing_stops",490,8h 10m,"199,800 miles + $12","DL407
Round Trip
5 left at this price
Delta First Classic
From
Actual Fare
199,800
miles
+
$
12
Round Trip
Not Offered
Free Wi-Fi for SkyMiles Members
DL3034
,",observed,"Skip to Main Content
SFO - DTW
Round Trip
Nov 13 - 29
1 Passenger
Modify
Sign Up
Log in
3
Outbound
SFO
DTW
Fri, Nov 13, 2026
Show Price In, changes will reload the page
Show Price In
$USD
Miles
Miles + Cash
Sort & Filter
Extra: Maximum Flex",2026-06-12T06:37:47.371Z
SFO,DTW,2026-11-13,round-trip,DTW,SFO,2026-11-29,10:31,23:18,DL533,DL,economy,,web_award,delta,95900,,12.0,1162.8,True,,medium,/Users/dengcy/Library/Mobile Documents/com~apple~CloudDocs/Agent/Flight_search/award_web/data/raw/delta/browser_delta_sfo_dtw_2026-11-13_dtw_sfo_2026-11-29_economy_round_trip/browser_delta_sfo_dtw_2026-11-13_dtw_sfo_2026-11-29_economy_round_trip.png,0.0,48.92,50.0,0.0,0.0,1261.72,"delta_web_observation, fare_brand:delta_main, missing_stops, late arrival",587,9h 47m,"95,900 miles + $12","DL533
Details
Seats
Delta Main Classic
From
Actual Fare
95,900
miles
+
$
12
Round Trip
Delta Comfort Classic
From
Actual Fare
112,200",observed,"Skip to Main Content
SFO - DTW
Round Trip
Nov 13 - 29
1 Passenger
Modify
Sign Up
Log in
3
Outbound
SFO
DTW
Fri, Nov 13, 2026
Show Price In, changes will reload the page
Show Price In
$USD
Miles
Miles + Cash
Sort & Filter
Extra: Maximum Flex",2026-06-12T06:37:47.371Z
SFO,DTW,2026-11-13,round-trip,DTW,SFO,2026-11-29,10:31,23:18,DL533,DL,economy,,web_award,delta,112200,,12.0,1358.4,True,,medium,/Users/dengcy/Library/Mobile Documents/com~apple~CloudDocs/Agent/Flight_search/award_web/data/raw/delta/browser_delta_sfo_dtw_2026-11-13_dtw_sfo_2026-11-29_economy_round_trip/browser_delta_sfo_dtw_2026-11-13_dtw_sfo_2026-11-29_economy_round_trip.png,0.0,48.92,50.0,0.0,0.0,1457.32,"delta_web_observation, fare_brand:delta_comfort, missing_stops, late arrival",587,9h 47m,"112,200 miles + $12","DL533
12
Round Trip
Delta Comfort Classic
From
Actual Fare
112,200
miles
+
$
12
Round Trip
5 left at this price
Delta First Classic
From
Actual Fare",observed,"Skip to Main Content
SFO - DTW
Round Trip
Nov 13 - 29
1 Passenger
Modify
Sign Up
Log in
3
Outbound
SFO
DTW
Fri, Nov 13, 2026
Show Price In, changes will reload the page
Show Price In
$USD
Miles
Miles + Cash
Sort & Filter
Extra: Maximum Flex",2026-06-12T06:37:47.371Z
SFO,DTW,2026-11-13,round-trip,DTW,SFO,2026-11-29,10:31,23:18,DL533,DL,first,,web_award,delta,157200,,12.0,1898.4,True,,medium,/Users/dengcy/Library/Mobile Documents/com~apple~CloudDocs/Agent/Flight_search/award_web/data/raw/delta/browser_delta_sfo_dtw_2026-11-13_dtw_sfo_2026-11-29_economy_round_trip/browser_delta_sfo_dtw_2026-11-13_dtw_sfo_2026-11-29_economy_round_trip.png,0.0,48.92,50.0,0.0,0.0,1997.32,"delta_web_observation, fare_brand:delta_first, missing_stops, late arrival",587,9h 47m,"157,200 miles + $12","DL533
Round Trip
5 left at this price
Delta First Classic
From
Actual Fare
157,200
miles
+
$
12
Round Trip
3 left at this price
Not Offered
See More Results
This link opens another site in a new window that may not follow the same accessibility policies as Delta Air Lines.",observed,"Skip to Main Content
SFO - DTW
Round Trip
Nov 13 - 29
1 Passenger
Modify
Sign Up
Log in
3
Outbound
SFO
DTW
Fri, Nov 13, 2026
Show Price In, changes will reload the page
Show Price In
$USD
Miles
Miles + Cash
Sort & Filter
Extra: Maximum Flex",2026-06-12T06:37:47.371Z
